date,title,article,url
" Senin, 04 Mar 2024 12:16 ","IHSG Sesi I Melemah -0,16 Persen di Level 7.300","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Senin (4/3/2024) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup melemah 0,16% atau turun -11,494 basis point ke level 7.300,413.
IHSG bergerak variatif dari batas bawah di level 7.298 hingga batas atas pada level 7.328 setelah dibuka pada level 7.311 pagi ini.
Sebanyak 233 saham menguat, 283 saham melemah, dan sisanya stagnan. Adapun saham BBCA, BBRI, dan BMRI menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY naik 0,66%, IDXBASIC naik 0,14%, IDXINDUST naik 0,37%, IDXCYCLIC naik 0,29%, IDXNONCYC -0,21%, IDXHEALTH -0,07%, IDXFINANCE -0,60%, IDXPROPERT -0,40%, IDXTECHNO -0,95%, IDXINFRA -0,31%, dan IDXTRANS naik 0,24%.
Di sisi lain, Indeks LQ45 tercatat turun -0,26% menjadi 985,375. Sedangkan indeks Jakarta Islamic Index (JII) menguat 0,23% ke 514,937.
Sementara Indeks IDX30 melemah -0,24% ke 499,888. Sedangkan index MNC36 terpantau turun -0,21% ke level 378,614.
                        ",https://pasardana.id/news/2024/3/4/ihsg-sesi-i-melemah-0-16-persen-di-level-7300/
" Jumat, 01 Mar 2024 16:53 ","Ditutup di Level 7.311, IHSG Akhir Pekan Berakhir Melemah -0,06 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore akhir pekan ini, Jumat (1/3/2024) berakhir melemah di zona merah setelah ditutup turun -0,06% atau terpangkas -4,204 basis point di level 7.311,907.
IHSG bergerak variatif dari batas bawah di level 7.269 hingga batas atas pada level 7.331 setelah dibuka pada level 7.316.
IDXENERGY naik 0,14%, IDXBASIC naik 0,30%, IDXINDUST naik 0,34%, IDXCYCLIC naik 0,15%, IDXNONCYC naik 0,35%, IDXHEALTH naik 0,04%, IDXFINANCE -0,57%, IDXPROPERT naik 0,50%, IDXTECHNO -0,77%, IDXINFRA naik 0,67%, dan IDXTRANS -0,73%.
Saham-saham yang tergolong top gainer antara lain; ARII Naik 52 point atau menguat 24,76% ke level 262. MUTU menguat 19,76% atau naik 17 point ke level 103. VISI Naik 20 point atau menguat 17,85% ke level 132. LINK naik 170 point atau menguat 15,74% ke level 1.250. GOLD Naik 34 point atau menguat 11,11% ke level 340.
Saham-saham yang tergolong top losser antara lain; HADE turun -1 point atau melemah -25,00% ke level 3. ALII melemah -24,44% atau koreksi -165 point ke level 510. VKTR terkoreksi -27 point atau melemah -15,25% ke level 150. SOTS turun -38 point atau melemah -14,72% ke level 220. DADA melemah -1 point atau turun -12,50% ke level 7.
Di sisi lain, Indeks LQ45 tercatat melemah -0,21% ke level 987,898. Sedangkan, JII naik 0,18% ke level 513,738.
Selanjutnya, IDX30 ditutup turun -0,22% ke level 501,080. Sementara IDX80 tercatat melemah -0,05% ke level 132,700.
                        ",https://pasardana.id/news/2024/3/1/ditutup-di-level-7311-ihsg-akhir-pekan-berakhir-melemah-0-06-persen/
" Jumat, 01 Mar 2024 12:34 ","IHSG Sesi I Melemah -0,61 Persen di Level 7.271","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Jumat (1/3/2024) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup melemah -0,61% atau turun -44,922 basis point di level 7.271,189.
IHSG bergerak variatif dari batas bawah di level 7.269 hingga batas atas pada level 7.331 setelah dibuka pada level 7.316 pagi ini.
Sebanyak 215 saham menguat, 277 saham melemah, dan sisanya stagnan. Adapun saham BMRI, BBRI, dan BBCA menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY naik 0,13%, IDXBASIC naik 0,07%, IDXINDUST -0,23%, IDXCYCLIC naik 0,11%, IDXNONCYC -0,12%, IDXHEALTH -0,30%, IDXFINANCE -0,93%, IDXPROPERT naik 0,24%, IDXTECHNO -1,38%, IDXINFRA naik 0,01%, dan IDXTRANS naik 0,059 point.
Di sisi lain, Indeks LQ45 tercatat naik 0,87% menjadi 981,351. Sedangkan indeks Jakarta Islamic Index (JII) melemah -0,69% ke 509,320.
Sementara Indeks IDX30 melemah -0,97% ke 497,316. Sedangkan index MNC36 terpantau turun -0,85% ke level 376,711.
                        ",https://pasardana.id/news/2024/3/1/ihsg-sesi-i-melemah-0-61-persen-di-level-7271/
" Kamis, 29 Feb 2024 16:55 ","Ditutup di Level 7.316, IHSG Kamis Berakhir Melemah -0,17 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Kamis (29/2/2024) berakhir melemah di zona merah setelah ditutup turun -0,17% atau terpangkas -12,525 basis point di level 7.316,111.
IHSG bergerak variatif dari batas bawah di level 7.289 hingga batas atas pada level 7.337 setelah dibuka pada level 7.328.
IDXENERGY turun -0,03%, IDXBASIC naik 1,37%, IDXINDUST -0,46%, IDXCYCLIC -0,53%, IDXNONCYC naik 0,06%, IDXHEALTH -0,14%, IDXFINANCE -0,15%, IDXPROPERT -0,75%, IDXTECHNO -1,90%, IDXINFRA naik 0,58%, dan IDXTRANS -0,32%.
Saham-saham yang tergolong top gainer antara lain; KICI Naik 54 point atau menguat 34,61% ke level 210. MDRN menguat 25,00% atau naik 1 point ke level 5. TOPS Naik 1 point atau menguat 25,00% ke level 5. SOTS naik 42 point atau menguat 19,44% ke level 258. OASA Naik 19 point atau menguat 19,00% ke level 119.
Saham-saham yang tergolong top losser antara lain; VKTR turun -33 point atau melemah -15,71% ke level 177. MMIX melemah -14,73% atau koreksi -14 point ke level 81. AHAP terkoreksi -23 point atau melemah -13,69% ke level 145. INAI turun -27 point atau melemah -13,50% ke level 173. ALII melemah -95 point atau turun -12,33% ke level 675.
Di sisi lain, Indeks LQ45 tercatat melemah -0,73% ke level 989,930. Sedangkan, JII turun -0,18% ke level 512,836.
Selanjutnya, IDX30 ditutup turun -0,72% ke level 502,179. Sementara IDX80 tercatat melemah -0,41% ke level 132,773.
                        ",https://pasardana.id/news/2024/2/29/ditutup-di-level-7316-ihsg-kamis-berakhir-melemah-0-17-persen/
" Kamis, 29 Feb 2024 12:24 ","IHSG Sesi I Menguat 0,03 Persen di Level 7.331","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Kamis (29/2/2024) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup menguat 0,03% atau naik 2,405 basis point ke level 7.331,041.
IHSG bergerak variatif dari batas bawah di level 7.308 hingga batas atas pada level 7.337 setelah dibuka pada level 7.328 pagi ini.
Sebanyak 258 saham menguat, 236 saham melemah, dan sisanya stagnan. Adapun saham BBRI, AMMN, dan BBCA menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY naik 0,25%, IDXBASIC -0,70%, IDXINDUST -0,18%, IDXCYCLIC -0,71%, IDXNONCYC naik 0,18%, IDXHEALTH -0,40%, IDXFINANCE -0,37%, IDXPROPERT -0,29%, IDXTECHNO -0,29%, IDXINFRA naik 0,83%, dan IDXTRANS naik 0,06%.
Di sisi lain, Indeks LQ45 tercatat turun -0,31% menjadi 994,154. Sedangkan indeks Jakarta Islamic Index (JII) menguat 0,28% ke 515,190.
Sementara Indeks IDX30 melemah -0,27% ke 504,463. Sedangkan index MNC36 terpantau turun -0,28% ke level 380,797.
                        ",https://pasardana.id/news/2024/2/29/ihsg-sesi-i-menguat-0-03-persen-di-level-7331/
" Rabu, 28 Feb 2024 16:33 ","Ditutup ke Level 7.328, IHSG Rabu Menguat 0,59 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Rabu (28/2/2024) berhasil menguat ke zona hijau setelah ditutup naik 0,59% atau meningkat 43,319 basis point ke level 7.328,636.
IHSG bergerak variatif dari batas atas di level 7.328 hingga batas bawah pada level 7.276 setelah dibuka pada level 7.285.
IDXENERGY naik 0,21%, IDXBASIC naik 0,43%, IDXINDUST -0,07%, IDXCYCLIC -0,16%, IDXNONCYC naik 1,09%, IDXHEALTH -0,77%, IDXFINANCE naik 0,54%, IDXPROPERT naik 0,06%, IDXTECHNO -1,99%, IDXINFRA naik 0,72%, dan IDXTRANS naik 0,10%.
Saham-saham yang tergolong top gainer antara lain; FIRE Naik 28 point atau menguat 34,14% ke level 110. MPOW menguat 33,33% atau naik 17 point ke level 68. AHAP Naik 25 point atau menguat 17,48% ke level 168. MMIX Naik 14 point atau menguat 17,28% ke level 95. PADI Naik 1 point atau menguat 14,28% ke level 8.
Saham-saham yang tergolong top losser antara lain; ARTI turun -1 point atau melemah -20,00% ke level 4. VISI melemah -18,30% atau koreksi -28 point ke level 125. SMLE terkoreksi -40 point atau melemah -16,39% ke level 204. ACRO turun -16 point atau melemah -14,03% ke level 98. OASA melemah -16 point atau turun -13,79% ke level 100.
Di sisi lain, Indeks LQ45 tercatat naik 0,46% ke level 997,248. Sedangkan, JII melemah -0,11% ke level 513,749.
Selanjutnya, IDX30 ditutup menguat 0,49% ke level 505,811. Sementara IDX80 tercatat naik 0,37% ke level 133,319.
                        ",https://pasardana.id/news/2024/2/28/ditutup-ke-level-7328-ihsg-rabu-menguat-0-59-persen/
" Rabu, 28 Feb 2024 12:42 ","IHSG Sesi I Menguat 0,36 Persen ke Level 7.311","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Rabu (28/2/2023) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup menguat 0,36% atau naik 25,922 basis point ke level 7.311,239.
IHSG bergerak variatif dari batas bawah di level 7.276 hingga batas atas pada level 7.328 setelah dibuka pada level 7.285 pagi ini.
Sebanyak 268 saham menguat, 234 saham melemah, dan sisanya stagnan. Adapun saham ASII, GOTO, dan BBRI menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY naik 0,11%, IDXBASIC naik 0,39%, IDXINDUST naik 0,27%, IDXCYCLIC naik 0,17%, IDXNONCYC naik 0,61%, IDXHEALTH -0,79%, IDXFINANCE naik 0,05%, IDXPROPERT naik 0,22%, IDXTECHNO -2,05%, IDXINFRA naik 0,88%, dan IDXTRANS naik 0,79%.
Di sisi lain, Indeks LQ45 tercatat naik 0,06% menjadi 993,300. Sedangkan indeks Jakarta Islamic Index (JII) melemah -0,14% ke 513,599.
Sementara Indeks IDX30 menguat 0,17% ke 503,724. Sedangkan index MNC36 terpantau naik 0,31% ke level 380,276.
                        ",https://pasardana.id/news/2024/2/28/ihsg-sesi-i-menguat-0-36-persen-ke-level-7311/
" Selasa, 27 Feb 2024 16:52 ","Ditutup ke Level 7.285, IHSG Selasa Berhasil Menguat 0,02 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Selasa (27/2/2024) berhasil menguat ke zona hijau setelah ditutup naik 0,02% atau meningkat 1.494 basis point ke level 7.285,317.
IHSG bergerak variatif dari batas bawah di level 7.255 hingga batas atas pada level 7.292 setelah dibuka pada level 7.283.
IDXENERGY turun -0,20%, IDXBASIC naik 0,06%, IDXINDUST naik 1,02%, IDXCYCLIC -0,28%, IDXNONCYC -0,43%, IDXHEALTH naik 0,13%, IDXFINANCE naik 0,26%, IDXPROPERT -0,31%, IDXTECHNO naik 0,31%, IDXINFRA naik 0,30%, dan IDXTRANS naik 0,03%.
Saham-saham yang tergolong top gainer antara lain; MMIX Naik 21 point atau menguat 35,00% ke level 81. HADE menguat 33,33% atau naik 1 point ke level 4. HUMI Naik 22 point atau menguat 30,98% ke level 93. VISI naik 33 point atau menguat 27,50% ke level 153. ARKO Naik 170 point atau menguat 18,27% ke level 1.100.
Saham-saham yang tergolong top losser antara lain; OASA turun -37 point atau melemah -24,18% ke level 116. TOPS melemah -20,00% atau koreksi -1 point ke level 4. BULL terkoreksi -23 point atau melemah -18,39% ke level 102. RGAS turun -17 point atau melemah -15,04% ke level 96. TARA melemah -1 point atau turun -11,11% ke level 8.
Di sisi lain, Indeks LQ45 tercatat menguat 0,11% ke level 992,688. Sedangkan, JII naik 0,02% ke level 514,321.
Selanjutnya, IDX30 ditutup naik 0,06% ke level 503,362. Sementara IDX80 tercatat menguat 0,14% ke level 132,821.
                        ",https://pasardana.id/news/2024/2/27/ditutup-ke-level-7285-ihsg-selasa-berhasil-menguat-0-02-persen/
" Selasa, 27 Feb 2024 12:22 ","IHSG Sesi I Melemah -0,22 Persen di Level 7.267","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Selasa (27/2/2024) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup melemah -0,22% atau turun -16,064 basis point di level 7.267,759.
IHSG bergerak variatif dari batas bawah di level 7.255 hingga batas atas pada level 7.283 setelah dibuka pada level 7.283 pagi ini.
Sebanyak 226 saham menguat, 302 saham melemah, dan sisanya stagnan. Adapun saham BOGA, BBRI, dan GOTO menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY turun -0,84%, IDXBASIC -0,48%, IDXINDUST -0,14%, IDXCYCLIC naik 0,08%, IDXNONCYC -0,42%, IDXHEALTH -0,67%, IDXFINANCE -0,12%, IDXPROPERT -0,34%, IDXTECHNO naik 0,11%, IDXINFRA -0,13%, dan IDXTRANS naik 0,11%.
Di sisi lain, Indeks LQ45 tercatat turun -0,05% menjadi 991,147. Sedangkan indeks Jakarta Islamic Index (JII) melemah 0,55% ke 511,402.
Sementara Indeks IDX30 melemah -0,10% ke 502,530. Sedangkan index MNC36 terpantau turun -0,17% ke level 378,475.
                        ",https://pasardana.id/news/2024/2/27/ihsg-sesi-i-melemah-0-22-persen-di-level-7267/
" Senin, 26 Feb 2024 16:33 ","Ditutup di Level 7.283, IHSG Senin Melemah -0,15 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore awal pekan ini, Senin (26/2/2024) berakhir melemah di zona merah setelah ditutup turun -0,15% atau terkoreksi -11,272 basis point di level 7.283,823.
IHSG bergerak variatif dari batas bawah di level 7.252 hingga batas atas pada level 7.295 setelah dibuka pada level 7.295.
IDXENERGY naik 0,19%, IDXBASIC -1,39%, IDXINDUST naik 0,31%, IDXCYCLIC -0,10%, IDXNONCYC -0,21%, IDXHEALTH -1,62%, IDXFINANCE naik 0,13%, IDXPROPERT -0,38%, IDXTECHNO -0,42%, IDXINFRA naik 0,03%, dan IDXTRANS naik 0,04%.
Saham-saham yang tergolong top gainer antara lain; KICI Naik 38 point atau menguat 34,23% ke level 149. SMLE menguat 23,97% atau naik 41 point ke level 212. BPFI Naik 76 point atau menguat 23,60% ke level 398. SKRN  naik 115 point atau menguat 22,54% ke level 625. ACRO Naik 19 point atau menguat 20,87% ke level 110.
Saham-saham yang tergolong top losser antara lain; HYGN turun -32 point atau melemah -16,24% ke level 165. MPIX melemah -14,37% atau koreksi -22 point ke level 131. DOOH terkoreksi -13 point atau melemah -13,54% ke level 83. MTPS turun -1 point atau melemah -12,50% ke level 7. JECC melemah -200 point atau turun -9,90% ke level 1.820.
Di sisi lain, Indeks LQ45 tercatat melemah -0,26% ke level 991,596. Sedangkan, JII turun -0,54% ke level 514,240.
Selanjutnya, IDX30 ditutup turun -0,17% ke level 503,051. Sementara IDX80 tercatat melemah -0,34% di level 132,634.
                        ",https://pasardana.id/news/2024/2/26/ditutup-di-level-7283-ihsg-senin-melemah-0-15-persen/
" Senin, 26 Feb 2024 12:34 ","IHSG Sesi I Melemah -0,18 Persen di Level 7.281","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Senin (26/2/2023) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup melemah -0,18% atau turun -13,185 basis point di level 7.281,910.
IHSG bergerak variatif dari batas bawah di level 7.252 hingga batas atas pada level 7.295 setelah dibuka pada level 7.295 pagi ini.
Sebanyak 231 saham menguat, 282 saham melemah, dan sisanya stagnan. Adapun saham BBRI, BMRI, dan BOGA menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY naik 0,09%, IDXBASIC -0,35%, IDXINDUST naik 0,20%, IDXCYCLIC naik 0,05%, IDXNONCYC -0,38%, IDXHEALTH -1,71%, IDXFINANCE -0,37%, IDXPROPERT -0,20%, IDXTECHNO -0,27%, IDXINFRA naik 0,18%, dan IDXTRANS naik 0,56%.
Di sisi lain, Indeks LQ45 tercatat turun -0,45% menjadi 989,702. Sedangkan indeks Jakarta Islamic Index (JII) melemah -0,38% ke 515,061.
Sementara Indeks IDX30 melemah -0,43% ke 501,767. Sedangkan index MNC36 terpantau turun -0,44% ke level 377,998.
                        ",https://pasardana.id/news/2024/2/26/ihsg-sesi-i-melemah-0-18-persen-di-level-7281/
" Jumat, 23 Feb 2024 16:25 ","Ditutup di Level 7.295, IHSG Akhir Pekan Melemah -0,61 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore akhir pekan ini, Jumat (23/2/2024) berakhir melemah di zona merah setelah ditutup turun -0,61% atau terkoreksi -44,541 basis point ke level 7.295,095.
IHSG bergerak variatif dari batas bawah di level 7.262 hingga batas atas pada level 7.342 setelah dibuka pada level 7.339.
IDXENERGY turun -0,18%, IDXBASIC -0,09%, IDXINDUST -0,50%, IDXCYCLIC naik 0,12%, IDXNONCYC -0,54%, IDXHEALTH naik 0,16%, IDXFINANCE -0,94%, IDXPROPERT -0,23%, IDXTECHNO naik 0,38%, IDXINFRA naik 0,53%, dan IDXTRANS -0,54%.
Saham-saham yang tergolong top gainer antara lain; RELI Naik 107 point atau menguat 24,42% ke level 545. SMGA menguat 18,82% atau naik 16 point ke level 101. DADA Naik 1 point atau menguat 16,66% ke level 7. PTPS  naik 50 point atau menguat 14,97% ke level 384. REAL Naik 1 point atau menguat 14,28% ke level 8.
Saham-saham yang tergolong top losser antara lain; HADE turun -1 point atau melemah -25,00% ke level 3. TBMS melemah -12,38% atau koreksi -130 point ke level 920. TFAS terkoreksi -68 point atau melemah -12,36% ke level 482. NFCX turun -320 point atau melemah -10,59% ke level 2.700. TIRA melemah -40 point atau turun -9,75% ke level 370.
Di sisi lain, Indeks LQ45 tercatat melemah -0,83% ke level 994,156. Sedangkan, JII turun -0,78% ke level 517,045.
Selanjutnya, IDX30 ditutup turun -0,88% ke level 503,927. Sementara IDX80 tercatat melemah -0,76% di level 133,092.
                        ",https://pasardana.id/news/2024/2/23/ditutup-di-level-7295-ihsg-akhir-pekan-melemah-0-61-persen/
" Jumat, 23 Feb 2024 12:22 ","IHSG Sesi I Melemah -0,88 Persen di Level 7.275","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Jumat (23/2/2024) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup melemah -0,88% atau turun -64,395 basis point di level 7.275,241.
IHSG bergerak variatif dari batas bawah di level 7.273 hingga batas atas pada level 7.342 setelah dibuka pada level 7.339 pagi ini.
Sebanyak 186 saham menguat, 285 saham melemah, dan sisanya stagnan. Adapun saham BBRI, BMRI, dan ASII menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY turun -0,09%, IDXBASIC -0,25%, IDXINDUST -0,44%, IDXCYCLIC -0,34%, IDXNONCYC -0,77%, IDXHEALTH -0,55%, IDXFINANCE -1,16%, IDXPROPERT -0,46%, IDXTECHNO naik 0,20%, IDXINFRA -0,25%, dan IDXTRANS -0,25%.
Di sisi lain, Indeks LQ45 tercatat turun -1,10% menjadi 991,510. Sedangkan indeks Jakarta Islamic Index (JII) melemah 1,00% ke 515,888.
Sementara Indeks IDX30 melemah -1,13% ke 502,653. Sedangkan index MNC36 terpantau turun -1,20% ke level 378,348.
                        ",https://pasardana.id/news/2024/2/23/ihsg-sesi-i-melemah-0-88-persen-di-level-7275/
" Kamis, 22 Feb 2024 16:41 ","Ditutup di Level 7.339, IHSG Kamis Melemah -0,13 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Kamis (22/2/2024) berakhir melemah ke zona merah setelah ditutup turun -0,13% atau terkoreksi -9,385 basis point ke level 7.339,636.
IHSG bergerak variatif dari batas bawah di level 7.321 hingga batas atas pada level 7.365 setelah dibuka pada level 7.349.
IDXENERGY naik 0,92%, IDXBASIC naik 1,58%, IDXINDUST naik 0,66%, IDXCYCLIC naik 0,58%, IDXNONCYC naik 0,84%, IDXHEALTH naik 0,04%, IDXFINANCE -0,17%, IDXPROPERT naik 0,17%, IDXTECHNO -1,17%, IDXINFRA naik 1,64%, dan IDXTRANS naik 1,47%.
Saham-saham yang tergolong top gainer antara lain; MPIX Naik 33 point atau menguat 25,38% ke level 163. ARTI menguat 25,00% atau naik 1 point ke level 5. WIRG Naik 18 point atau menguat 18,75% ke level 114. SMIL  naik 25 point atau menguat 17,85% ke level 165. VKTR Naik 26 point atau menguat 17,33% ke level 176.
Saham-saham yang tergolong top losser antara lain; BBLD turun -85 point atau melemah -14,40% ke level 505. BAIK melemah -13,00% atau koreksi -16 point ke level 107. PADI terkoreksi -1 point atau melemah -12,50% ke level 7. MTWI turun -11 point atau melemah -12,35% ke level 78. LAPD melemah -1 point atau turun -11,11% ke level 8.
Di sisi lain, Indeks LQ45 tercatat melemah -0,59% ke level 1.002,511. Sedangkan, JII naik 0,05% ke level 521,092.
Selanjutnya, IDX30 ditutup turun -0,77% ke level 508,378. Sementara IDX80 tercatat melemah -0,22% di level 134,108.
                        ",https://pasardana.id/news/2024/2/22/ditutup-di-level-7339-ihsg-kamis-melemah-0-13-persen/
" Kamis, 22 Feb 2024 12:16 ","IHSG Sesi I Melemah -0,02 Persen di Level 7.347","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Kamis (22/2/2024) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup melemah -0,02% atau turun -1,232 basis point di level 7.347,789.
IHSG bergerak variatif dari batas bawah di level 7.328 hingga batas atas pada level 7.365 setelah dibuka pada level 7.349 pagi ini.
Sebanyak 297 saham menguat, 194 saham melemah, dan sisanya stagnan. Adapun saham BBRI, BBCA, dan AMMN menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY naik 0,85%, IDXBASIC naik 1,15%, IDXINDUST naik 0,67%, IDXCYCLIC naik 0,96%, IDXNONCYC naik 0,72%, IDXHEALTH -0,52%, IDXFINANCE -0,13%, IDXPROPERT naik 0,34%, IDXTECHNO -0,68%, IDXINFRA naik 1,50%, dan IDXTRANS naik 1,32%.
Di sisi lain, Indeks LQ45 tercatat turun -0,42% menjadi 1.004,208. Sedangkan indeks Jakarta Islamic Index (JII) menguat 0,11% ke 521,420.
Sementara Indeks IDX30 melemah -0,54% ke 509,507. Sedangkan index MNC36 terpantau turun -0,46% ke level 383,625.
                        ",https://pasardana.id/news/2024/2/22/ihsg-sesi-i-melemah-0-02-persen-di-level-7347/
" Rabu, 21 Feb 2024 16:32 ","Ditutup di Level 7.349, IHSG Rabu Melemah -0,05 Persen","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Rabu (21/2/2024) berakhir melemah ke zona merah setelah ditutup turun -0,05% atau terkoreksi -3,580 basis point ke level 7.349,021.
IHSG bergerak variatif dari batas bawah di level 7.286 hingga batas atas pada level 7.370 setelah dibuka pada level 7.352.
IDXENERGY naik 0,30%, IDXBASIC -1,05%, IDXINDUST naik 0,005 point, IDXCYCLIC naik 1,96%, IDXNONCYC -0,57%, IDXHEALTH naik 1,04%, IDXFINANCE -0,15%, IDXPROPERT -0,34%, IDXTECHNO -1,08%, IDXINFRA naik 0,21%, dan IDXTRANS naik 0,23%.
Saham-saham yang tergolong top gainer antara lain; AHAP Naik 31 point atau menguat 27,19% ke level 145. SMLE menguat 25,38% atau naik 33 point ke level 163. MTWI Naik 16 point atau menguat 21,91% ke level 89. INDR  naik 660 point atau menguat 20,49% ke level 3.880. ALII Naik 115 point atau menguat 18,25% ke level 745.
Saham-saham yang tergolong top losser antara lain; ARTI turun -1 point atau melemah -20,00% ke level 4. MMIX melemah -15,00% atau koreksi -12 point ke level 68. MIRA terkoreksi -1 point atau melemah -14,28% ke level 6. DADA turun -1 point atau melemah -14,28% ke level 6. TOSK melemah -10 point atau turun -11,76% ke level 75.
Di sisi lain, Indeks LQ45 tercatat melemah -0,24% ke level 1.008,413. Sedangkan, JII turun 0,47% ke level 520,823.
Selanjutnya, IDX30 ditutup turun -0,29% ke level 512,299. Sementara IDX80 tercatat melemah -0,15% di level 134,409.
                        ",https://pasardana.id/news/2024/2/21/ditutup-di-level-7349-ihsg-rabu-melemah-0-05-persen/
" Rabu, 21 Feb 2024 15:54 ",BEI Ajak Manajer Investasi Asing Jajakan ETF Indonesia  ,"
                            Pasardana.id–  Bursa Efek Indonesia (BEI) mengajak beberapa manajer investasi (MI) asing untuk memasarkan reksa dana bursa atau Exchange Trade Fund (ETF) Indonesia di pasar luar negeri.
Direktur Pengembangan BEI, Jeffrey Hendrik menyampaikan, pihaknya telah melakukan penjajakan dengan beberapa MI asing untuk meracik ETF berdasarkan indeks utama guna dipasarkan ke luar negeri, seperti bursa Singapura, Hongkong dan Korea Selatan.  
“Rencana ini bertujuan memperkenalkan produk investasi Indonesia dan juga akan meningkatkan likuiditas transaksi saham,” terang dia kepada media, Rabu (21/2/2024).
Jeffrey menambahkan, ETF Indonesia ini ditujukan kepada investor ritel di negara-negara tersebut,
“Berbeda dengan investor asing pada umumnya yang datang dari institusi, telah mudah membuka rekening efek salah satu sekuritas dan telah memilki strategi mitigasi resikonya,” jelas dia.
Lebih lanjut, dia mengatakan, telah terdapat minat dari MI asing untuk menerbitkan ETF berdasarkan indeks IDX30, LQ45 atau indeks utama bursa lainnya.
“Untuk indeknya, MI yang bersangkutan yang memilihnya,” ujar dia.
Namun demikian, Jeffrey belum menyampaikan target penerbitan perdana ETF Indonesia di Luar Negeri.
“Targetnya tergantung kesiapan MI asing. Sementara ini, kami sudah memegang MoU dengan bursa tempat peluncuran ETF Indonesia,” pungkas Jeffrey.  
                        ",https://pasardana.id/news/2024/2/21/bei-ajak-manajer-investasi-asing-jajakan-etf-indonesia/
" Rabu, 21 Feb 2024 12:19 ","IHSG Sesi I Melemah -0,69 Persen di Level 7.301","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Rabu (21/2/2024) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup melemah -0,69% atau turun -50,691 basis point ke level 7.301,910.
IHSG bergerak variatif dari batas bawah di level 7.289 hingga batas atas pada level 7.370 setelah dibuka pada level 7.352 pagi ini.
Sebanyak 192 saham menguat, 317 saham melemah, dan sisanya stagnan. Adapun saham BMRI, BBRI, dan FILM menjadi tiga saham dengan jumlah nilai transaksi terbesar.
IDXENERGY naik 0,30%, IDXBASIC -1,04%, IDXINDUST -0,027 point, IDXCYCLIC naik 1,19%, IDXNONCYC -1,00%, IDXHEALTH -0,36%, IDXFINANCE -1,00%, IDXPROPERT -0,23%, IDXTECHNO -1,46%, IDXINFRA -0,17%, dan IDXTRANS naik 0,14%.
Di sisi lain, Indeks LQ45 tercatat turun -1,06% menjadi 1.000,178. Sedangkan indeks Jakarta Islamic Index (JII) melemah -0,91% ke 518,519.
Sementara Indeks IDX30 melemah -1,12% ke 508,016. Sedangkan index MNC36 terpantau turun -0,90% ke level 381,930.
                        ",https://pasardana.id/news/2024/2/21/ihsg-sesi-i-melemah-0-69-persen-di-level-7301/
